155.72,700.26,651.72,156.02,700.35,650.6,156.29,700.41,649.41,156.49,700.53,648.28,156.74,700.59,647.11,156.06,700.82,646.42,156.64,700.78,644.96,156.78,700.87,643.91,156.96,700.97,642.91,157.12,701.06,641.95,157.38,701.15,640.94,157.52,701.25,640.09,157.78,701.34,639.1,157.93,701.45,638.33,158.25,701.52,637.32,158.36,701.63,636.47,158.57,701.7,635.49,158.71,701.79,634.59,158.84,701.88,633.67,158.93,701.99,632.69,159.54,702.16,631.65,159.65,702.25,630.74,159.81,702.31,629.85,159.91,702.46,629,160.05,702.53,628.21,160.3,702.6,627.31,160.55,702.65,626.45,160.66,702.82,625.67,160.81,702.94,624.84,161.08,702.99,623.98,161.28,703.07,623.15,161.42,703.19,622.3,161.56,703.31,621.46,161.74,703.41,620.61,161.92,703.5,619.74,162.06,703.63,618.95,162.22,703.76,618.2,162.36,703.92,617.42,162.56,704.08,616.63,162.72,704.26,615.88,162.93,704.41,615.09,163.01,704.64,614.36,163.12,704.82,613.63,163.21,705.05,612.84,163.32,705.24,612.13,163.38,705.47,611.32,163.51,705.63,610.57,163.6,705.84,609.78,163.7,706.01,608.98,163.74,706.21,608.17,163.85,706.4,607.27,163.92,706.59,606.34,163.97,706.8,605.43,164.03,707.02,604.44,164.08,707.21,603.43,164.24,707.37,602.32,164.25,707.59,601.26,164.34,707.79,600.08,164.53,707.95,598.82,164.66,708.18,597.57,164.92,708.35,596.27,165.2,708.59,594.89,165.41,708.86,593.51,165.7,709.13,592.06,167.66,708.13,590.11,167.49,708.72,588.72,167.36,709.3,587.31,170.64,707.14,584.09,170.89,707.4,582.38,171.2,707.63,580.68,171.69,707.7,578.83,171.96,707.98,577.05,172.02,708.42,575.29,172.28,708.67,573.41,172.64,708.79,571.46,172.89,709.01,569.49,173.23,709.09,567.43,173.6,709.17,565.35,173.65,709.47,563.31,174.09,709.42,561.05,170.54,712.46,560.26,170.71,712.56,557.95,170.96,712.6,555.61,171.15,712.6,553.25,171.32,712.63,550.84,171.45,712.64,548.36,171.54,712.64,545.87,171.51,712.72,543.47,171.46,712.82,541.01,171.42,712.87,538.73,171.25,712.93,536.35,171.07,713.01,533.98,170.74,713.14,531.78,170.54,713.19,529.5,170.2,713.33,527.35,169.85,713.43,525.2,173.13,710.67,521.72,172.69,710.85,519.71,172.11,711.11,517.75,168.09,714.01,517.21,171.25,711.3,513.88,170.48,711.64,512.17,166.31,714.65,511.71,168.99,712.32,508.8,168.3,712.54,507.16,167.72,712.69,505.52,166.91,713.03,504.03,165.97,713.42,502.56,165.19,713.61,501.11,164.46,713.85,499.64,163.55,714.23,498.3,162.54,714.57,497.02,161.7,714.84,495.76,160.92,715.09,494.46,159.96,715.45,493.33,155.57,718.46,493.59,154.68,718.75,492.56,153.85,719.06,491.5,153.58,719.74,490.53,152.31,719.56,489.59,151.42,719.88,488.76,150.78,720.06,487.83,150.11,720.26,486.94,149.49,720.45,486.17,148.83,720.66,485.45,148.18,720.87,484.75,147.55,721.07,484.18,147.08,721.2,483.58,146.6,721.38,483.03,146.15,721.51,482.42,145.68,721.66,482.01,145.25,721.77,481.5,144.9,721.86,481.04,144.57,721.96,480.58,144.28,722.04,480.21,143.87,722.15,479.92,143.61,722.19,479.64,143.33,722.25,479.41,143.14,722.32,479.15,142.99,722.3,478.98,142.84,722.34,478.78,142.66,722.38,478.61,142.53,722.42,478.48,142.34,722.43,478.34,142.12,722.52,478.23,141.99,722.52,478.07,141.71,722.61,478.1,141.45,722.63,478.02,141.19,722.68,478,140.96,722.64,477.97,140.75,722.66,477.95,140.56,722.67,477.94,140.41,722.64,477.92,140.18,722.67,477.91,139.96,722.68,477.96,139.82,722.62,478,139.58,722.63,477.99,139.35,722.63,478.04,139.09,722.62,478.06,138.86,722.59,478.1,138.56,722.55,478.11,138.25,722.61,478.18,138,722.55,478.27,137.61,722.54,478.44,137.27,722.57,478.61,136.97,722.56,478.74,136.69,722.54,478.92,136.44,722.5,479.18,136.14,722.46,479.41,135.77,722.47,479.72,135.52,722.43,479.99,135.18,722.45,480.3,134.91,722.44,480.53,134.6,722.42,480.78,134.27,722.45,480.95,133.9,722.54,481.09,133.58,722.57,481.28,133.2,722.6,481.39,132.89,722.61,481.51,132.49,722.68,481.54,132.14,722.72,481.61,130.98,722.25,481.5,130.64,722.12,481.52,130.26,722.1,481.55,129.93,722.12,481.54,129.63,722.04,481.74,129.28,722.02,481.82,129.05,721.92,481.89,128.75,721.99,482.02,128.54,721.96,482.11,128.27,721.91,482.18,127.98,721.91,482.22,127.72,721.9,482.29,128.49,722.44,482.47,128.35,722.45,482.49,128.14,722.43,482.52,128.02,722.44,482.55,127.92,722.43,482.6,127.69,722.44,482.75,127.56,722.45,482.85,127.44,722.46,482.94,127.37,722.41,483.02,127.27,722.38,483.16,127.11,722.43,483.28,127.04,722.4,483.38,127.02,722.34,483.46,126.97,722.28,483.58,126.9,722.28,483.68,126.85,722.28,483.79,126.81,722.25,483.83,126.76,722.23,483.98,126.71,722.2,484.09,126.68,722.17,484.15,126.7,722.1,484.28,126.71,722.02,484.41,126.68,721.96,484.57,126.7,721.9,484.7,126.71,721.84,484.83,126.75,721.78,484.93,126.83,721.69,485.05,126.88,721.64,485.12,126.93,721.57,485.18,126.92,721.52,485.28,126.97,721.5,485.32,126.99,721.42,485.4,127.01,721.35,485.48,127.08,721.25,485.51,127.13,721.19,485.52,127.07,721.2,485.63,127.1,721.16,485.69,127.07,721.13,485.77,127.03,721.16,485.86,126.99,721.17,485.97,126.87,721.22,486.07,126.85,721.23,486.13,126.79,721.21,486.2,126.74,721.21,486.3,126.67,721.2,486.37,126.59,721.18,486.42,126.52,721.15,486.53,126.44,721.1,486.64,126.39,721.09,486.68,126.32,721.08,486.87,126.17,721.11,486.98,126.15,721.07,487.11,126.06,721.06,487.23,125.93,721.05,487.34,125.81,721.02,487.44,125.66,721.04,487.58,125.54,721.02,487.6,125.47,720.98,487.63,125.3,720.98,487.7,125.17,720.96,487.74,125.02,720.98,487.81,124.82,721,487.88,124.61,721.02,487.96,124.43,721,488.03,124.22,721.02,488.12,123.99,721.05,488.26,123.77,721.06,488.33,123.61,721.06,488.43,123.39,721.06,488.51,123.13,721.11,488.59,122.87,721.1,488.75,122.63,721.12,488.91,122.36,721.11,489.07,122.02,721.18,489.32,121.77,721.19,489.52,121.6,721.17,489.72,121.45,721.16,489.97,121.25,721.14,490.23,121.05,721.12,490.51,120.84,721.13,490.81,120.66,721.07,491.08,120.38,721.13,491.38,120.21,721.11,491.65,119.98,721.12,491.94,119.76,721.16,492.27,119.54,721.13,492.62,119.3,721.16,493,121.97,718.9,492.16,122.02,718.63,492.43,121.77,718.65,492.78,121.77,718.45,493.04,118.56,720.99,494.57,118.28,721.03,494.97,118.1,720.99,495.24,117.92,720.91,495.56,117.68,720.88,495.82,117.41,720.84,496.22,117.23,720.76,496.56,120.42,717.72,495.68,120.16,717.7,496.22,120.05,717.54,496.89,120.21,717.28,497.68,120.33,717.11,498.7,120.42,717.09,500.11,120.73,717.09,501.76,121.08,717.11,503.74,118.68,720.28,507.36,118.87,719.78,510.05,119.81,719.66,513.03,120.99,719.46,516.37,122.29,719.17,520.14,123.78,718.82,524.36,125.66,718.22,529,127.79,717.52,534.05,130.21,716.65,539.79,133.26,715.55,545.77,136.9,714.28,552.33,141.14,712.84,559.37,146.17,711.23,566.82,151.85,709.46,574.87,158.36,707.59,583.36,165.03,705.63,592.61,172.78,703.67,602.33,181.05,701.75,612.68,189.69,699.96,623.65,198.74,698.22,635.18,207.99,696.62,647.22,217.36,695.17,659.88,227.36,693.96,672.77,237.09,692.68,686.15,247.13,691.34,699.8,257.45,689.98,713.67,268,688.62,727.71,278.73,687.29,741.87,289.59,686.01,756.1,300.55,684.82,770.36,311.56,683.74,784.59,322.57,682.79,798.74,333.54,682,812.77,344.42,681.39,826.63,355.17,681,840.27,365.74,680.86,853.63,376.08,680.97,866.68,386.16,681.38,879.36,396.31,682.07,891.61,406.28,683.12,903.6,416.22,684.46,915.63,426.12,686.02,926.96,435.53,687.76,937.92,445.25,690.03,948.87,455.42,692.64,959.61,465.38,695.65,970.21,475.63,699.06,980.71,487.01,703.04,991.11,497.84,707.04,1001.4,508.99,711.27,1011.6,520.46,715.65,1021.7,532.13,720.22,1031.6,543.96,724.81,1041.5,555.92,729.43,1051,567.9,733.96,1060.3,579.89,738.38,1069.3,591.86,742.67,1078,603.8,746.81,1086.4,615.69,750.8,1094.5,627.52,754.6,1102.3,639.27,758.22,1109.8,650.92,761.62,1117,662.46,764.8,1123.9,673.88,767.84,1130.5,684.92,771.02,1136.7,696.75,773.56,1142.6,709.28,775.53,1148.2,721.52,777.73,1153.2,735.12,779.05,1158,746.48,781.64,1162.6,758.82,783.49,1166.7,771.48,784.98,1170.4,783.6,786.56,1173.8,795.73,788.03,1176.8,807.34,789.54,1179.5,819.87,790.44,1181.8,831.6,791.46,1183.9,835.68,794.84,1185.1,846.87,795.61,1186.4,858.01,796.28,1187.4,869.88,796.3,1188.3,881.14,796.49,1188.9,891.37,796.91,1189.2,902.53,796.95,1189.2,909.72,798.17,1188.3,922.21,797.25,1188.1,933.45,796.93,1187.2,960.67,788.9,1187.7,974.07,787.83,1186.8,991.27,787.91,1186.4,1002.2,784.99,1185.7,1016,782.81,1185.4,1028.2,781.13,1185.8,1042.9,778.43,1186,1057.9,775.6,1186.4,1073.5,772.64,1187.3,1089.7,769.41,1188.6,1106,766.3,1190.3,1123.5,762.74,1192.5,1141.3,759.19,1195.1,1158.9,755.93,1198,1177,752.55,1201.3,1195.7,748.99,1204.6,1214.3,745.57,1208.1,1232.5,742.59,1211.6,1252.9,738.81,1215,1271.7,735.98,1218.8,1291.2,732.92,1222.7,1310.4,730.2,1226.5,1329.6,727.61,1230.2,1349.4,724.91,1233.9,1369,722.37,1237.6,1388.7,719.84,1241.2,1408.2,717.4,1244.8,1427.7,714.98,1248.6,1447.5,712.35,1252.1,1467.2,709.74,1255.5,1486.9,706.99,1258.7,1506.1,704.42,1261.6,1525.8,701.41,1264,1544.7,698.74,1266,1564,695.79,1267.5,1583.1,692.97,1268.7,1602.4,690.05,1269.4,1621.6,687.22,1270,1640.8,684.56,1270.1,1660.2,681.92,1270.1,1680,679.44,1269.9,1699.6,677.13,1269.4,1718.9,675.31,1268.7,1738.7,673.65,1267.8,1758,672.5,1266.9,1778.4,671.37,1265.8,1798.1,671.11,1264.7,1817.7,671.32,1263.6,1838.1,671.75,1262.6,1858.5,672.74,1261.8,1879,674.27,1261,1900.2,675.98,1260.4,1921.9,678.04,1260.1,1944,680.34,1260,1966.4,683.06,1260.5,1989.7,685.85,1261.7,2013,688.96,1263.5,2037.1,692.06,1265.6,2062.7,694.85,1268.1,2086.8,698.22,1270.8,2109.2,702.24,1274.1,2136.3,704.21,1276.8,2161.1,707.08,1279.7,2183.5,710.87,1283,2210.4,712.58,1285.5,2235.6,714.9,1288.1,2259,717.82,1290.8,2282.1,721.1,1293,2309.4,722.07,1295.7,2333.5,724.81,1299,2358.8,726.94,1302.1,2386.7,727.75,1305.2,2412.7,729.21,1308.7,2438.3,730.92,1311.5,2463.4,732.81,1313.7,2488,734.77,1315.6,2512.9,736.57,1317,2537.4,738.45,1317.8,2561.9,740.27,1318.2,2586.1,742.14,1318.2,2610.5,743.91,1318,2634.7,745.81,1317.5,2659.8,747.17,1316.9,2683.8,748.99,1316,2708.1,750.49,1314.8,2732.2,751.83,1313.1,2756.1,752.96,1311,2780.4,753.67,1308.5,2805.1,753.99,1305.7,2829.6,754.18,1302.9,2854.6,753.76,1299.8,2879.6,753.11,1296.8,2904.9,752.1,1293.8,2930.3,750.68,1290.7,2955.7,748.99,1287.9,2980.7,747.13,1285.8,3007.3,744.32,1283.7,3034.6,740.91,1282.1,3062.3,737.16,1281.2,3090.4,732.99,1280.8,3118.7,728.65,1281.3,3147.2,724.18,1282.3,3175.5,719.73,1284,3203.6,715.37,1286.2,3231.4,711.13,1288.7,3258.9,707.04,1291.4,3286.3,703.01,1294.2,3313.5,699.09,1296.9,3340.5,695.03,1299.7,3367.8,691.26,1302.3,3395.6,687.72,1305,3423.6,684.2,1307.4,3451.4,680.45,1310.1,3480.7,677.54,1312.4,3509.4,674.42,1314.9,3538.2,671.45,1317.2,3567,668.63,1319.4,3595.6,665.97,1321.3,3623.3,663.01,1323.2,3651.4,660.53,1324.4,3679.1,658.08,1325.1,3707.1,656.03,1325,3734.7,653.84,1325.2,3762.1,651.73,1325.1,3789.5,649.72,1324.9,3817,647.84,1324.4,3844.4,646.08,1323.7,3872,644.35,1322.6,3899.6,642.71,1321.4,3927,641.07,1320.1,3954.8,639.76,1318.3,3982.7,638.69,1316.4,4010.5,637.84,1314.4,4038.3,637.3,1312.4,4066,637.03,1310.2,4093.6,637.03,1308.1,4121.3,637.32,1306,4149.4,637.89,1304,4177.7,638.8,1302.3,4206.2,639.93,1300.9,4235.2,641.35,1300,4264.4,643.04,1299.4,4294,644.74,1299.3,4324.2,647.24,1299.9,4354.8,649.65,1301,4385.7,651.88,1302.6,4417.2,654.79,1305.2,4448.8,657.24,1307.9,4480.7,660.33,1311.2,4512.6,663.18,1314.6,4544.5,666.03,1317.7,4575.9,668.44,1320.4,4607.2,671.3,1323.1,4638.4,674.45,1325.7,4669.4,676.85,1327.7,4700.4,679.47,1329.9,4731.8,682.45,1332.4,4763,684.46,1334.6,4794.4,686.78,1337,4825.7,689,1339.5,4856.9,691.09,1341.9,4888,692.97,1344.1,4919,694.81,1346.1,4949.9,696.5,1347.9,4980.7,698.17,1349.3,5011.1,699.67,1350.2,5041.5,701.16,1350.9,5071.9,702.61,1351.2,5102.1,703.94,1351.1,5132.4,705.38,1351.2,5162.6,706.75,1351.2,5192.8,708.12,1351.2,5222.8,709.44,1351.3,5252.5,710.47,1351.1,5282.2,711.43,1350.8,5311.9,712.18,1350.5,5341.7,712.65,1350.1,5371.8,712.92,1349.6,5402.1,713.01,1349,5432.6,712.81,1348.1,5463.2,712.27,1347.2,5494,711.39,1346.2,5525.3,710.3,1345.4,5556.9,708.74,1344.8,5589.1,706.9,1344.6,5621.6,704.53,1345,5654.7,701.86,1345.8,5688,698.74,1347.1,5721.5,695.21,1348.7,5755.1,691.44,1350.8,5788.7,687.55,1353.1,5822,683.47,1355.4,5855.1,679.44,1357.7,5887.7,675.36,1360.1,5920.1,671.3,1362.3,5952.2,667.33,1364.5,5984.2,663.49,1366.5,6016.4,659.79,1368.7,6048.9,656.2,1371.3,6081.8,652.76,1374.3,6115.1,649.48,1377.6,6148.6,646.37,1381.1,6182.1,643.38,1384.5,6215.4,640.54,1387.5,6248.5,637.84,1389.9,6281.4,635.24,1391.8,6314.2,632.76,1393.1,6346.8,630.24,1393.9,6379.3,627.86,1394.3,6411.8,625.57,1394.4,6444.1,623.25,1394,6476.4,621.18,1393.4,6508.7,619.03,1392.4,6541,616.99,1391.1,6573.3,615.03,1389.5,6605.7,613.18,1387.6,6638,611.37,1385.4,6670.2,609.78,1382.9,6702.6,608.37,1380.3,6734.8,607.21,1377.6,6766.8,606.28,1375,6799,605.64,1372.5,6831,605.24,1370.1,6863.2,605.23,1368,6895.6,605.4,1366.2,6928.2,605.83,1365,6961.3,606.39,1364.5,6994.6,607.27,1364.8,7032.2,607.88,1365.6,7066.3,609.23,1367.3,7100.6,610.79,1369.9,7135.1,612.54,1372.9,7169.6,614.56,1376.6,7204.5,616.54,1380.7,7239.4,618.77,1385.3,7274.6,620.98,1390.1,7309.7,623.38,1394.7,7344.6,625.88,1398.9,7379.9,628.47,1402.5,7414.7,631.22,1405.4,7449.9,633.9,1407.8,7484.8,636.63,1409.9,7519.9,639.25,1412.3,7555.3,641.73,1415,7590.4,644.15,1418.1,7625.8,646.54,1421.4,7661.1,648.8,1424.6,7697.9,650.89,1427.7,7733,653.07,1430.7,7768.1,655.12,1433.3,7803.1,657.14,1435.5,7838,659.15,1437,7872.9,661.09,1438.1,7907.8,663.06,1438.5,7942.5,664.97,1438.6,7977.4,666.89,1438.4,8012.1,668.79,1438,8046.7,670.71,1437.2,8080.7,672.62,1435.6,8115.2,674.49,1434.1,8149.7,676.34,1432.1,8183.8,678.17,1429.7,8218.2,679.9,1427,8252.6,681.46,1424.3,8287.3,682.88,1421.7,8322.3,684.13,1419.3,8357.7,685.32,1417,8393.1,686.04,1414.6,8428.8,686.77,1412.7,8465.2,687.43,1411.2,8500.6,687.3,1410.3,8537,687.09,1410.2,8573.9,686.85,1410.8,8611.1,686.13,1412.1,8648,684.99,1414,8681.7,682.73,1415.8,8722.5,681.68,1419.5,8756.2,678.84,1422.1,8797.1,677.47,1426.2,8834.4,675,1429.7,8867,671.65,1432.3,8903.5,669.24,1435.5,8939.8,666.65,1438.5,8975.8,664.17,1441.3,9011.8,661.87,1444.3,9047.9,659.62,1447.6,9084.1,657.48,1451.5,9120.4,655.54,1455.7,9156.6,653.63,1460.1,9193.1,651.79,1464.2,9229.3,650.16,1468.1,9265.4,648.53,1471.2
